Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [220] getValue(std::string const&) [157] _ZNSt13_Rb_tree_nodeISt4pairIKSsiEEC2IJRKS2_EEEDpOT_ [241] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, int> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_unique<std::pair<std::string, int> >(std::pair<std::string, int>&&)
   [4] BinaryTree::variableSplit(int, DataSet*, float*, float**, float**, float**, float**) [227] _ZNSt13_Rb_tree_nodeISt4pairIKSsiEEC2IJS0_ISsiEEEEDpOT_ [151] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_get_Node_allocator()
  [46] BinaryTree::computeVariance(float, float, float) [147] std::_Rb_tree_node<std::pair<std::string const, int> >::~_Rb_tree_node() [175] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_end()
   [2] BinaryTree::buildRBinaryTree(int, float, float, float, DataSet*, int) [158] std::_Rb_tree_node<std::pair<int const, std::string> >::_Rb_tree_node<std::pair<int const, std::string> const&>(std::pair<int const, std::string> const&) [50] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, int> > const*)
 [210] BinaryTree::deallocateMemory(DataSet*) [228] std::_Rb_tree_node<std::pair<int const, std::string> >::_Rb_tree_node<std::pair<int, std::string> >(std::pair<int, std::string>&&) [256] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_key(std::_Rb_tree_node_base const*)
 [171] BinaryTree::deallocateMemory(float**, int) [148] std::_Rb_tree_node<std::pair<int const, std::string> >::~_Rb_tree_node() [199] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_copy(std::_Rb_tree_node<std::pair<std::string const, int> > const*, std::_Rb_tree_node<std::pair<std::string const, int> >*)
 [211] BinaryTree::deallocateMemory(float*) [112] std::move_iterator<std::string*>::move_iterator(std::string*) [200] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_root()
 [253] BinaryTree::readFromBinaryFile(std::basic_ifstream<char, std::char_traits<char> >&) [95] std::move_iterator<std::string*>::operator++() [72] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, int> >*)
 [172] BinaryTree::BinaryTree() [130] std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [51] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, int> > const*)
   [1] BinaryTree::BinaryTree(unsigned int, DataSet*) [131] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [257] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_S_value(std::_Rb_tree_node_base const*)
 [173] BinaryTree::~BinaryTree() [38] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [142] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree()
 [223] NominalFeature::add(std::string const&) [132] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [83] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_Rb_tree(std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > > const&)
  [77] NominalFeature::NominalFeature(NominalFeature const&) [12] std::_Deque_iterator<int, int&, int*>::operator--() [73] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::~_Rb_tree()
 [133] NominalFeature::NominalFeature(std::string const&) [100] _ZNSt16allocator_traitsISaI14NominalFeatureEE12_S_constructIS0_IRKS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS8_DpOS9_ [242] std::_Rb_tree_iterator<std::pair<int const, std::string> > std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_insert_<std::pair<int, std::string> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int, std::string>&&)
  [68] NominalFeature::~NominalFeature() [101] _ZNSt16allocator_traitsISaI14NominalFeatureEE9constructIS0_JRKS0_EEEvRS1_PT_DpOT0_ [201] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_S_maximum(std::_Rb_tree_node_base*)
  [18] DataSet::readHeader(std::string const&) [103] _ZNSt16allocator_traitsISaISsEE12_S_constructISsIRKSsEEENSt9enable_ifIXsrNS1_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS0_PS7_DpOS8_ [202] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_S_minimum(std::_Rb_tree_node_base*)
  [23] DataSet::processNominalFeature(std::string const&) [135] _ZNSt16allocator_traitsISaISsEE12_S_constructISsJSsEEENSt9enable_ifIXsrNS1_18__construct_helperIT_JDpT0_EEE5valueEvE4typeERS0_PS5_DpOS6_ [203] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_leftmost()
  [20] DataSet::processNumericFeature(std::string const&) [104] _ZNSt16allocator_traitsISaISsEE9constructISsIRKSsEEEvRS0_PT_DpOT0_ [204] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_rightmost()
   [3] DataSet::sort(unsigned int) [136] _ZNSt16allocator_traitsISaISsEE9constructISsISsEEEvRS0_PT_DpOT0_ [166] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_clone_node(std::_Rb_tree_node<std::pair<int const, std::string> > const*)
  [19] DataSet::loadData(std::string const&) [219] std::_Rb_tree_iterator<std::pair<std::string const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, int> >*) [74] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_Rb_tree_impl<std::less<int>, true>::_M_initialize()
   [8] DataSet::readData(std::string const&) [221] std::_Rb_tree_iterator<std::pair<int const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<int const, std::string> >*) [84] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl(std::less<int> const&, std::allocator<std::_Rb_tree_node<std::pair<int const, std::string> > > const&)
   [6] DataSet::DataSet(unsigned int, std::string const&, float, DataSet const*) [159] std::_Rb_tree_node_base::_S_maximum(std::_Rb_tree_node_base*) [143] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl()
 [119] DataSet::~DataSet()   [160] std::_Rb_tree_node_base::_S_minimum(std::_Rb_tree_node_base*) [243] std::_Rb_tree_node<std::pair<int const, std::string> >* std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_create_node<std::pair<int, std::string> >(std::pair<int, std::string>&&)
  [99] _ZN9__gnu_cxx13new_allocatorI14NominalFeatureE9constructIS1_IRKS1_EEEvPT_DpOT0_ [122] NominalFeature* std::__uninitialized_copy<false>::__uninit_copy<NominalFeature*, NominalFeature*>(NominalFeature*, NominalFeature*, NominalFeature*) [167] _ZNSt8_Rb_treeIiSt4pairIKiSsESt10_Select1stIS2_ESt4lessIiESaIS2_EE14_M_create_nodeIJRKS2_EEEPSt13_Rb_tree_nodeIS2_EDpOT_
 [102] _ZN9__gnu_cxx13new_allocatorISsE9constructISsIRKSsEEEvPT_DpOT0_ [123] std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [244] std::pair<std::_Rb_tree_iterator<std::pair<int const, std::string> >, bool> std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_insert_unique<std::pair<int, std::string> >(std::pair<int, std::string>&&)
 [134] _ZN9__gnu_cxx13new_allocatorISsE9constructISsJSsEEEvPT_DpOT0_ [53] std::_Rb_tree_const_iterator<std::pair<std::string const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_node<std::pair<std::string const, int> > const*) [152] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_get_Node_allocator()
 [153] _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKSsiEEE9constructIS5_IRKS4_EEEvPT_DpOT0_ [229] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, int> >, bool> std::map<std::string, int, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::insert<std::pair<std::string, int>, void>(std::pair<std::string, int>&&) [176] std::_Rb_tree<int, std::pair<int const, std::string>, std::_Select1st<std::pair<int const, std::string> >, std::less<int>, std::allocator<std::pair<int const, std::string> > >::_M_end()
